BusinessName,FullAddress,StreetAddress,City,State,Zip,PlusCode,Website,Phone,LatLong,Category,Hours,IsClaimed,Rating,ReviewCount,Amenities,NumberOfPhotos,ImageURL,URL
Radar Cirebon,"Grand Slipi Tower Lantai 5 Unit F, Jl. Jend. S. Parman Kav. 22-24, RT.1/RW.4, Palmerah, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Grand Slipi Tower Lantai 5 Unit F, Jl. Jend. S. Parman Kav. 22-24, RT.1/RW.4, Palmerah, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,QQXX+JC,radarcirebon.com,0811-8382-000,"-6.2009814, 106.7985517",Kantor Perusahaan,,N,"4,8",4,,0,https://geo1.ggpht.com/cbk?panoid=OLe82OvJ1QqV5gMn2G8G5w&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=63.267185&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Radar+Cirebon/@-6.1894818,106.7809116,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f6beed16a92b:0x7d659da8bde57aae!8m2!3d-6.2009814!4d106.7985517"
Optik Melawai HO,"Jl. Aipda Karel Satsuit Tubun No.72, RT.1/RW.1, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. Aipda Karel Satsuit Tubun No.72, RT.1/RW.1, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RR54+QC,optikmelawai.com,(021) 5306956,"-6.1905933, 106.8061219",Kantor Perusahaan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,4",51,,14,https://lh5.googleusercontent.com/p/AF1QipMSFGXW2gp3PmQRD8BsOBNHchwjByoT-euetr09=w408-h544-k-no,"https://www.google.com/maps/place/Optik+Melawai+HO/@-6.1887966,106.7825675,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f697c74c79fb:0x8ef5decfa38999b!8m2!3d-6.1905933!4d106.8061219"
Kantor Perwakilan PKC,"Jl. Letjen. S. Parman No.Kav 101, RT.2/RW.1, Tomang, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11440","Jl. Letjen. S. Parman No.Kav 101, RT.2/RW.1, Tomang, Kec. Grogol petamburan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11440,RQCW+GG,,0812-1312-2791,"-6.1786833, 106.7962963",Kantor Perusahaan,"Selasa 08.00–18.00,Rabu 08.00–18.00,Kamis 08.00–18.00,Jumat 08.00–18.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–18.00. Sembunyikan jam buka untuk seminggu",N,"4,8",12,,3,https://lh5.googleusercontent.com/p/AF1QipNXLdGUIwMGSs68GASlQJ-oHoO5AIhzCKJjlIgH=w408-h725-k-no,"https://www.google.com/maps/place/Kantor+Perwakilan+PKC/@-6.1887966,106.7825675,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f68aed2239cf:0xb280065d49aa7aea!8m2!3d-6.1786833!4d106.7962963"
Nusantara Sakti Group,"Gedung The Victoria Lantai 5-6 Jl. Tomang Raya Kav. 35-37, RT.12/RW.5, Tomang, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11440","Gedung The Victoria Lantai 5-6 Jl. Tomang Raya Kav. 35-37, RT.12/RW.5, Tomang, Kec. Grogol petamburan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11440,RRF2+F6,nusantara-sakti.com,(021) 5686666,"-6.1763184, 106.8005977",Kantor Perusahaan,"Selasa 08.30–17.00,Rabu 08.30–17.00,Kamis 08.30–17.00,Jumat 08.30–17.00,Sabtu 08.30–12.00,Minggu Tutup,Senin 08.30–17.00. Sembunyikan jam buka untuk seminggu",Y,"4,3",422,,17,https://lh5.googleusercontent.com/p/AF1QipMRihq2-xv-dVo-If04C-LUeHoehDXk5OjdEYDn=w408-h330-k-no,"https://www.google.com/maps/place/Nusantara+Sakti+Group/@-6.1887966,106.7825675,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f6621a4a2121:0xe6e3f5d9547106ce!8m2!3d-6.1763184!4d106.8005977"
Indonesian Masters Pte Ltd - Representative Office,"Graha Indramas, Jl. Ks. Tubun No.77, RT.14/RW.5, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Graha Indramas, Jl. Ks. Tubun No.77, RT.14/RW.5, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ2X+3W,indonesianmasters.co.id,0817-147-371,"-6.1998695, 106.7998176",Kantor Perusahaan,"Selasa 08.00–16.00,Rabu 08.00–16.00,Kamis 08.00–16.00,Jumat 08.00–16.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–16.00. Sembunyikan jam buka untuk seminggu",N,"5,0",1,,0,https://geo3.ggpht.com/cbk?panoid=znpkLoawhQfpEkTpo18Yvw&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=267.85757&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Indonesian+Masters+Pte+Ltd+-+Representative+Office/@-6.1887966,106.7825675,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f6be794d87c9:0x3e43728cde103346!8m2!3d-6.1998695!4d106.7998176"
Dipo Business Center,"Jl. Jend. Gatot Subroto Kav 50-52 Petamburan Tanah Abang RT.1, RW.7, Petamburan, Tanahabang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10260","Jl. Jend. Gatot Subroto Kav 50-52 Petamburan Tanah Abang RT.1, RW.7, Petamburan, Tanahabang",Kota Jakarta Pusat,Daerah Khusus Ibukota Jakarta,10260,QRW2+WC,,(021) 30060006,"-6.2026457, 106.8011035",Kantor Perusahaan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,3",119,,62,https://lh5.googleusercontent.com/p/AF1QipMiU6nXnDdqQzvdh6xxldNiIPPqpYpGwcQACCwU=w408-h725-k-no,"https://www.google.com/maps/place/Dipo+Business+Center/@-6.1887966,106.7825675,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f6bc069cd2e9:0x158db072b899a055!8m2!3d-6.2026457!4d106.8011035"
Kantor,"Jl. KS Tubun IIC No.8, RT.6/RW.1, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. KS Tubun IIC No.8, RT.6/RW.1, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RR53+WC,,,"-6.190132, 106.803563",,,N,,,,0,https://geo1.ggpht.com/cbk?panoid=AJkXFSLDNKlB_TVIDRdYLw&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=17.328138&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Kantor/@-6.1887966,106.7825675,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f74e6be7be79:0x75d8858457e3ac60!8m2!3d-6.190132!4d106.803563"
Mousa Kargo,"Jl. Anggrek Neli Murni, RT.6/RW.1, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Jl. Anggrek Neli Murni, RT.6/RW.1, Kemanggisan, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,RQ7V+RW,,,"-6.1854178, 106.7947613",,,N,,,,0,https://geo1.ggpht.com/cbk?panoid=GcfWfom740vRZlrhbWPaSQ&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=14.324536&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Mousa+Kargo/@-6.1887966,106.7825675,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f68d2edb9853:0x8dbd5254c65a264d!8m2!3d-6.1854178!4d106.7947613"
PT. Triple One Global,"Jalan Aren No. 29, Kel. Jati Pulo, Kec. Palmerah Tomang, Jakarta Barat, Indonesia, RT.7/RW.3, Jatipulo, Kec. Palmerah, Jakarta, Daerah Khusus Ibukota Jakarta 11430","Jalan Aren No. 29, Kel. Jati Pulo, Kec. Palmerah Tomang, Jakarta Barat, Indonesia, RT.7/RW.3, Jatipulo, Kec. Palmerah",Jakarta,Daerah Khusus Ibukota Jakarta,11430,RRC3+P9,tog.co.id,(021) 22562887,"-6.1782173, 106.8034984",Kantor Perusahaan,"Selasa Buka 24 jam,Rabu Buka 24 jam,Kamis Buka 24 jam,Jumat Buka 24 jam,Sabtu Buka 24 jam,Minggu Buka 24 jam,Senin Buka 24 jam. Sembunyikan jam buka untuk seminggu",Y,"4,6",42,,7,https://lh5.googleusercontent.com/p/AF1QipN2CFNkVYvQ0tXiPVGVnNuR-rq9jA0ul8dGn8gI=w408-h544-k-no,"https://www.google.com/maps/place/PT.+Triple+One+Global/@-6.1887966,106.7825675,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f6883687f359:0xedbdaf2987adce81!8m2!3d-6.1782173!4d106.8034984"
PT. Batu Alam Selaras,"Plaza Slipi Jaya , JL. Letjen. S. Parman Kav 17-18 , Kemanggisan, Palmerah, 11480 Jakarta Barat, DKI Jakarta, RT.12/RW.1, Kemanggisan, Palmerah, West Jakarta City, Jakarta 11480","Plaza Slipi Jaya , JL. Letjen. S. Parman Kav 17-18 , Kemanggisan, Palmerah, 11480 Jakarta Barat, DKI Jakarta, RT.12/RW.1, Kemanggisan, Palmerah",West Jakarta City,Jakarta,11480,RQ6W+9H,,(021) 63851140,"-6.1890765, 106.7963753",,,N,,,,0,https://geo1.ggpht.com/cbk?panoid=EPuY3wSOZhuiF9wkRzcLew&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=263.07813&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT.+Batu+Alam+Selaras/@-6.1887966,106.7825675,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f692edc64533:0xb422a3007ca7a971!8m2!3d-6.1890765!4d106.7963753"
Koperasi Karyawan Satria (Kokarsa),"Wisma 77 Lantai 11 Tower 1 JL. Jenderal S. Parman Kavling 77, RT.6/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Wisma 77 Lantai 11 Tower 1 JL. Jenderal S. Parman Kavling 77, RT.6/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ5X+P5,,(021) 5363136,"-6.190646, 106.7978909",,,N,,,,0,https://geo3.ggpht.com/cbk?panoid=LuSrq-m_xcvwOsYLB_ZzSw&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=74.02447&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Koperasi+Karyawan+Satria+(Kokarsa)/@-6.1887966,106.7825675,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f693afe52c25:0xdc83163e419913bf!8m2!3d-6.190646!4d106.7978909"
PT Kompak Indopola,"Gedung Total Lt. 11, Jl. Letjen S. Parman No.RT.12, RT.12/RW.3, Tomang, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11440               Terletak di: PT Total Bangun Persada Tbk","Gedung Total Lt. 11, Jl. Letjen S. Parman No.RT.12, RT.12/RW.3, Tomang, Kec. Grogol petamburan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11440               Terletak di: PT Total Bangun Persada Tbk,RQFV+8R,kompak.co.id,(021) 5680563,"-6.1767408, 106.794571",Kantor Perusahaan,"Selasa 09.00–16.30,Rabu 09.00–21.00,Kamis 09.00–16.30,Jumat 09.00–16.30,Sabtu 09.00–13.00,Minggu Tutup,Senin 09.00–16.30. Sembunyikan jam buka untuk seminggu",Y,"5,0",1,,7,https://lh5.googleusercontent.com/p/AF1QipPAJO3YGnAEIoN9hkX9c6QugDkypcaD8I8SMqGX=w408-h306-k-no,"https://www.google.com/maps/place/PT+Kompak+Indopola/@-6.1887966,106.7825675,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f68211325f97:0xc28ef0d412707e84!8m2!3d-6.1767408!4d106.794571"
PT Communication Cable Systems Indonesia,"Grand Slipi Tower, Jl. Letjen S. Parman No.Kav 22-24, RT.1/RW.4, Palmerah, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Grand Slipi Tower, Jl. Letjen S. Parman No.Kav 22-24, RT.1/RW.4, Palmerah, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,QQXX+MC,ccsi.co.id,(021) 29865963,"-6.2007999, 106.7985726",Kantor Perusahaan,,Y,"3,7",7,,0,https://geo3.ggpht.com/cbk?panoid=jrwGS_JBAue_Ursv02l2Og&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=236.38972&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT+Communication+Cable+Systems+Indonesia/@-6.1887966,106.7825675,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f6aa79ff778d:0x6a9388e48e7de328!8m2!3d-6.2007999!4d106.7985726"
Radar Cirebon,"Grand Slipi Tower Lantai 5 Unit F, Jl. Jend. S. Parman Kav. 22-24, RT.1/RW.4, Palmerah, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Grand Slipi Tower Lantai 5 Unit F, Jl. Jend. S. Parman Kav. 22-24, RT.1/RW.4, Palmerah, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,QQXX+JC,radarcirebon.com,0811-8382-000,"-6.2009814, 106.7985517",Kantor Perusahaan,,N,"4,8",4,,0,https://geo1.ggpht.com/cbk?panoid=OLe82OvJ1QqV5gMn2G8G5w&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=63.267185&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Radar+Cirebon/@-6.1887966,106.7825675,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f6beed16a92b:0x7d659da8bde57aae!8m2!3d-6.2009814!4d106.7985517"
PT. EXSA Internasional,"Jl. Tomang Raya No.74, Jatipulo, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11430","Jl. Tomang Raya No.74, Jatipulo, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11430,RRG4+63,,(021) 5604362,"-6.174411, 106.805176",Kantor Perusahaan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",Y,"4,7",23,,13,https://lh5.googleusercontent.com/p/AF1QipN7sWq_RltefkpxFb99BiTmde6DlnL_3BpAOiMe=w408-h544-k-no,"https://www.google.com/maps/place/PT.+EXSA+Internasional/@-6.1887966,106.7825675,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f66327bd9eb1:0xed1e1e12fac74bc7!8m2!3d-6.174411!4d106.805176"
Palmerah Utara 2,"Jl. Pal Merah Utara II No.209 D, RT.8/RW.16, Palmerah, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Jl. Pal Merah Utara II No.209 D, RT.8/RW.16, Palmerah, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,QQWV+PW,,0857-8177-1156,"-6.2031827, 106.7947899",Kantor Perusahaan,,N,"4,5",10,,2,https://lh5.googleusercontent.com/p/AF1QipOcpb4jG7Q9UdhZDiigoeK1ytPf2XnHkN-eKH5f=w408-h544-k-no,"https://www.google.com/maps/place/Palmerah+Utara+2/@-6.1887966,106.7825675,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f6b8ac3338f9:0x581cd7b6cf28660c!8m2!3d-6.2031827!4d106.7947899"
Rentokil Indonesia (Jakarta Branch),"Jl. Letjen S. Parman Kav N2, Slipi RT.13, RT.13/RW.2, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Jl. Letjen S. Parman Kav N2, Slipi RT.13, RT.13/RW.2, Kemanggisan, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,RQ5W+9J,rentokil.co.id,0800 1333777,"-6.191542, 106.7965534",Jasa Pembasmi Hama,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,5",160,,47,https://lh5.googleusercontent.com/p/AF1QipMHYgOLIsyierqxWctaEu_i5VpURQHvb_wjrdhj=w408-h544-k-no,"https://www.google.com/maps/place/Rentokil+Indonesia+(Jakarta+Branch)/@-6.1887966,106.7825675,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f69463f20511:0x2880b833ee51eb60!8m2!3d-6.191542!4d106.7965534"
Perawang Lumber Industri,"Jl. Letjen S Parman Kav 77 Slipi Palmerah Jakarta Barat DKI Jakarta, RT.6/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. Letjen S Parman Kav 77 Slipi Palmerah Jakarta Barat DKI Jakarta, RT.6/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ5X+R5,,(021) 53670888,"-6.1904966, 106.7979026",,,N,,,,,https://lh5.googleusercontent.com/p/AF1QipMO3y9QOsbZRCgOiwCI_75btCx0YViUsk8SDkRM=w984-h240-k-no,"https://www.google.com/maps/place/Perawang+Lumber+Industri/@-6.1887966,106.7825675,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f693ae2f2999:0x6e9e59f022909d70!8m2!3d-6.1904966!4d106.7979026"
PT Lelco Trindo Graha Nusantara (Lelco Building),"Jl. Tomang Raya No.14, RT.5/RW.1, Jatipulo, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11430","Jl. Tomang Raya No.14, RT.5/RW.1, Jatipulo, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11430,RQCX+H9,lelcogroup.com,(021) 56964528,"-6.1785886, 106.7984152",Kantor Perusahaan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,7",17,,8,https://lh5.googleusercontent.com/p/AF1QipPRQYzJO9P87PsKAbn-7NYTjcw_pPFp1P4kQiTV=w408-h544-k-no,"https://www.google.com/maps/place/PT+Lelco+Trindo+Graha+Nusantara+(Lelco+Building)/@-6.1887966,106.7825675,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f68a41c49137:0x929e4854887153d!8m2!3d-6.1785886!4d106.7984152"
Rukan Blue Dot Center,"Jl. Gelong Baru Utara, RT.8/RW.3, Tomang, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11440","Jl. Gelong Baru Utara, RT.8/RW.3, Tomang, Kec. Grogol petamburan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11440,RQFV+WJ,,,"-6.1752, 106.7940325",Kantor Perusahaan,"Selasa Buka 24 jam,Rabu Buka 24 jam,Kamis Buka 24 jam,Jumat Buka 24 jam,Sabtu Buka 24 jam,Minggu Buka 24 jam,Senin Buka 24 jam. Sembunyikan jam buka untuk seminggu",N,"4,3",156,,34,https://lh5.googleusercontent.com/p/AF1QipP8_OOJpSJcNJXM5tCtO1FSD3PDoc4CcU4ste_9=w408-h544-k-no,"https://www.google.com/maps/place/Rukan+Blue+Dot+Center/@-6.1887966,106.7825675,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f65fd17110e1:0x31e22ef7514d17ce!8m2!3d-6.1752!4d106.7940325"
PT. Nusantara Surya Sakti,"Gedung Mandala Airlines, Jl. Tomang Raya No.33-37, RT.12/RW.5, Tomang, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11440","Gedung Mandala Airlines, Jl. Tomang Raya No.33-37, RT.12/RW.5, Tomang, Kec. Grogol petamburan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11440,RRF2+F7,,,"-6.1762513, 106.8006767",Kantor Perusahaan,,N,"3,9",11,,0,https://geo3.ggpht.com/cbk?panoid=GSXVo4ECcQUS7nVJvVeL7w&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=326.24835&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT.+Nusantara+Surya+Sakti/@-6.1887966,106.7825675,14z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f6621bd46bd9:0x98272597816f15e7!8m2!3d-6.1762513!4d106.8006767"
PT. PIONEERINDO GOURMET INTERNATIONAL. Tbk,"Jl. Palmerah Utara No.100, RT.1/RW.7, Palmerah, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Jl. Palmerah Utara No.100, RT.1/RW.7, Palmerah, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,QQVW+78,cfcindonesia.com,(021) 53668999,"-6.2068635, 106.7958541",Kantor Perusahaan,"Selasa 08.30–17.30,Rabu 08.30–17.30,Kamis 08.30–17.30,Jumat 08.30–17.30,Sabtu Tutup,Minggu Tutup,Senin 08.30–17.30. Sembunyikan jam buka untuk seminggu",N,"4,2",59,,3,https://lh5.googleusercontent.com/p/AF1QipNdFOeR_ivAuUoyIxw-Imvso1sEL3aZwLdanSr4=w408-h544-k-no,"https://www.google.com/maps/place/PT.+PIONEERINDO+GOURMET+INTERNATIONAL.+Tbk/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f6b86aab9c53:0x1c543665581806e!8m2!3d-6.2068635!4d106.7958541"
ShopBack,"PT. Shopback Mitra Sejahtera Wisma 77 Tower 1 Lt5 Palmerah, Jalan Letjen. S. Parman No.Kav 77, Slipi, Kota Jakarta Barat, RT.6/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","PT. Shopback Mitra Sejahtera Wisma 77 Tower 1 Lt5 Palmerah, Jalan Letjen. S. Parman No.Kav 77, Slipi, Kota Jakarta Barat, RT.6/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ5X+R4,shopback.co.id,(021) 29264122,"-6.190489, 106.797821",Layanan E-Niaga,"Selasa 09.00–18.00,Rabu 09.00–18.00,Kamis 09.00–18.00,Jumat 09.00–18.00,Sabtu Tutup,Minggu Tutup,Senin 09.00–18.00. Sembunyikan jam buka untuk seminggu",Y,"4,5",44,,55,https://lh5.googleusercontent.com/p/AF1QipPpYzDD1hSwvXOscTYQFmuKPrYAZR8nsI01wHrs=w408-h286-k-no,"https://www.google.com/maps/place/ShopBack/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f693ae8cd24d:0x97debad9477d45c1!8m2!3d-6.190489!4d106.797821"
3i-Networks,"WISMA SEJAHTERA Lt.11 Jl. Letjen S. Parman Kav. 79, RT.6/RW.3, Slipi, Jakarta Barat, DKI Jakarta, Daerah Khusus Ibukota Jakarta 11410","WISMA SEJAHTERA Lt.11 Jl. Letjen S. Parman Kav. 79, RT.6/RW.3, Slipi, Jakarta Barat",DKI Jakarta,Daerah Khusus Ibukota Jakarta,11410,RQ5X+V4,3i-networksonline.com,0877-8401-6999,"-6.190338, 106.797823",Agen Asuransi,"Selasa 09.00–16.00,Rabu 09.00–16.00,Kamis 09.00–16.00,Jumat 09.00–16.00,Sabtu 09.00–16.00,Minggu 09.00–16.00,Senin 09.00–16.00. Sembunyikan jam buka untuk seminggu",Y,"3,8",5,,41,https://lh5.googleusercontent.com/p/AF1QipP5IcDdtu64ny6II_f6dOQjtYouk6pBfZm12fol=w408-h407-k-no,"https://www.google.com/maps/place/3i-Networks/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f695a369c877:0xb391d2b3c8e17951!8m2!3d-6.190338!4d106.797823"
PT. Fit Global Solusindo,"Jl. Letjen S. Parman Blok J No.12, RT.12/RW.1, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Jl. Letjen S. Parman Blok J No.12, RT.12/RW.1, Kemanggisan, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,RQ6W+9H,,(021) 63866548,"-6.1890765, 106.7963753",,,N,,,,0,https://geo1.ggpht.com/cbk?panoid=EPuY3wSOZhuiF9wkRzcLew&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=263.07813&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT.+Fit+Global+Solusindo/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f692edc64533:0x89ef7b3fe9086bc8!8m2!3d-6.1890765!4d106.7963753"
